latitude,longitude,name,price,property_type,month,country_code,suburb,rating,city,availability,minimum_nights,maximum_nights,room_type,bedrooms,bathrooms,amenities_count,number_of_reviews
-33.73838,151.00488,The Geraniums,65,Guest suite,3,AU,,5,Unknown,,1,180,Private room,1.0,1.0,31,17
-33.87815,151.20811,Top location + Great Sydney Views 3 Beds Apartment,350,Apartment,3,AU,Central Business District,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,58,32
21.88115,-159.47383,Ocean Condo @ Kuhio Shores #403,250,Condominium,3,US,Kauaʻi,5,Unknown,,4,1125,Entire home/apt,1.0,1.0,38,7
41.15604,-8.6018,Quarto 6pax,56,Bed and breakfast,2,PT,,5,Unknown,,1,1125,Private room,1.0,1.0,12,0
45.50725,-73.57604,apartment studio heart of downtown near McGill,35,House,3,CA,McGill Ghetto,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,12,5
40.72537,-73.94076,Stunning 1BR Brooklyn Loft,149,Serviced apartment,3,US,Brooklyn,5,Unknown,,30,180,Entire home/apt,1.0,1.0,27,0
-33.88714,151.22968,Artists home in Paddington: Re-listed!,85,House,3,AU,Paddington,7,Unknown,,1,1125,Private room,1.0,1.0,16,134
-33.87698,151.21446,Sydney City Pad,178,Apartment,3,AU,Darlinghurst,6,Unknown,,1,30,Entire home/apt,1.0,1.0,32,54
41.14066,-8.61373,Ribeira Trendy Apartment,120,Apartment,2,PT,,5,Unknown,,1,30,Entire home/apt,1.0,1.0,35,8
40.7444,-73.9994,New Studio in Heart of Chelsea,221,Apartment,3,US,Chelsea,9,Unknown,,2,30,Entire home/apt,0.0,1.0,29,227
-22.924244403860058,-43.19058945671261,Lindo e tranquilo apartamento!,142,Apartment,2,BR,Santa Teresa,5,Unknown,,3,1125,Entire home/apt,2.0,1.0,10,19
-22.85196551436599,-43.32314337963672,Comfortable accommodation in a family home,250,Apartment,2,BR,Irajá,5,Unknown,,1,1125,Private room,2.0,2.0,18,2
41.1393,-8.60762,Casa do Rio - Porto,80,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,3.0,1.5,26,38
45.49798,-73.57628,Spacious and Comfy 2BR apartment Heart Of downtown,150,Apartment,3,CA,Downtown Montreal,6,Unknown,,1,10,Entire home/apt,2.0,2.0,42,84
41.15288,-8.6483,Botanical Garden Apartment,45,Apartment,2,PT,,5,Unknown,,6,1125,Entire home/apt,1.0,1.0,19,4
41.149,-8.6136,Porto Center Flat 953,60,Apartment,2,PT,,6,Unknown,,2,1125,Entire home/apt,1.0,1.0,19,74
21.60677,-157.90846,★ Mar/Apr Discount ★ Beachfront/Remodeled 2017/18.,632,House,3,US,Ko'olauloa,5,Unknown,,5,365,Entire home/apt,3.0,3.0,39,33
45.49706,-73.57121,Dtown Urban Condo -Monthly Rental,85,Condominium,3,CA,Downtown Montreal,5,Unknown,,30,1124,Entire home/apt,1.0,1.0,32,0
41.13647,-8.60689,New Loft @ Dom Luís bridge IV,75,Serviced apartment,2,PT,,5,Unknown,,2,120,Entire home/apt,1.0,1.0,53,9
45.4846,-73.58178,Lovely spacious room close to subway and downtown,34,Townhouse,3,CA,Saint-Henri,5,Unknown,,2,45,Private room,1.0,1.0,17,2
41.37868,2.1708,El castillo del raval,30,Apartment,3,ES,El Raval,5,Unknown,,6,15,Private room,1.0,1.0,13,0
41.14636,-8.60309,Cozy Stay | Modern and Central Apartment D,46,Apartment,2,PT,,5,Unknown,,2,90,Entire home/apt,1.0,1.0,34,25
-22.971424097325322,-43.19213713094674,Apartamento Copacabana Rio de Janeiro,4498,Apartment,2,BR,Copacabana,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,10,0
-22.936782297663534,-43.17680548663649,Conforto e tranquilidade no coração do Flamengo,500,Apartment,2,BR,Flamengo,5,Unknown,,2,7,Private room,2.0,2.0,27,2
22.31731,114.17232,雙人大床(有窗)24小时前台､安全可靠､獨立衛浴(有窗)NO.5,298,Guesthouse,3,HK,Yau Tsim Mong,5,Unknown,,1,14,Private room,1.0,1.0,7,3
-23.011392509244757,-43.37196105024481,Amazing Ocean View Private Room,291,Apartment,2,BR,Barra da Tijuca,5,Unknown,,3,1125,Private room,1.0,1.0,19,0
21.29196,-157.7238,Family friendly vacation home near sandy beaches,460,House,3,US,Oʻahu,5,Unknown,,2,30,Entire home/apt,3.0,2.0,36,8
-22.984144201400966,-43.223068052476755,BREATH-TAKING APARTMENT IN LEBLON,701,Apartment,2,BR,,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,41,27
40.72035,-74.00493,Working Fireplace in TriBeCa loft,70,Apartment,3,US,Manhattan,5,Unknown,,14,26,Private room,1.0,2.0,14,0
-22.98515768125023,-43.19521073777903,Excelente 3 quartos copacabana/ipanema,1499,Apartment,2,BR,Ipanema,5,Unknown,,2,6,Entire home/apt,2.0,3.0,16,1
41.12979,-8.60369,Bright room at the other side of the river,16,Apartment,2,PT,,5,Unknown,,1,30,Private room,1.0,1.5,12,40
45.50664,-73.57111,Luxurious 1BR for Business & Leisure + Indoor Pool,85,Serviced apartment,3,CA,Downtown Montreal,5,Unknown,,30,1125,Entire home/apt,1.0,1.0,29,1
21.18543,-157.24535,Kepuhi Beach 1153,128,Condominium,3,US,Molokaʻi,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,8,0
40.91084,29.28268,kurtköy,42,Apartment,2,TR,,5,Unknown,,1,1125,Private room,0.0,1.0,10,0
41.15167,-8.6134,ORM - Mártires Apartment,40,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,38,37
22.30185,114.18662,2 Bedroom Flat next MTR station whampoa,997,Apartment,3,HK,Kowloon City,5,Unknown,,5,1125,Entire home/apt,2.0,1.5,15,7
41.14956,-8.60262,Charming Apartment with Little Loft in the Garden,90,Apartment,2,PT,,5,Unknown,,3,30,Entire home/apt,2.0,2.0,26,50
19.59916,-154.94161,"Serene & Artsy, 1/2 acre, Oceanfront Home, Bikes!",315,House,3,US,Island of Hawaiʻi,5,Unknown,,3,30,Entire home/apt,3.0,2.0,46,2
41.42309,2.17542,Apartment Eduardo,180,Serviced apartment,3,ES,Horta-Guinardó,5,Unknown,,5,1125,Entire home/apt,3.0,1.0,18,28
-22.983189279302522,-43.20674159191011,"IPANEMA, Rio de Janeiro, Brasil",3730,House,2,BR,Ipanema,5,Unknown,,1,1125,Entire home/apt,4.0,2.5,12,7
21.2874,-157.83802,Waikiki Marina,90,Condominium,3,US,Oʻahu,6,Unknown,,2,180,Entire home/apt,0.0,1.0,25,52
-22.922411743082233,-43.18590238415861,The Best location in Santa Teresa,560,Apartment,2,BR,Santa Teresa,5,Unknown,,5,1125,Entire home/apt,2.0,2.0,4,0
22.5294,114.20649,Small and exquisite room,385,Apartment,3,HK,,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,13,0
-22.972320634618416,-43.185466986809175,Apartment IN COPACABANA,392,Apartment,2,BR,Copacabana,5,Unknown,,3,1125,Entire home/apt,2.0,2.0,38,7
45.52717,-73.67791,"7 guests at ville St-Laurent, with parking spot",95,Apartment,3,CA,Saint-Laurent,5,Unknown,,2,1125,Entire home/apt,2.0,1.0,25,13
-22.976698329213754,-43.190461301652356,"Copacabana, Rio de Janeiro, Ottima posizione",201,Apartment,2,BR,Copacabana,5,Unknown,,1,90,Entire home/apt,1.0,1.0,18,14
40.69046,-73.95167000000001,Apt with EmpireState view-Subway around the corner,80,Apartment,3,US,Brooklyn,5,Unknown,,2,90,Entire home/apt,1.0,1.0,29,33
41.37874,2.16731,Relax in the Raval - Room with Balcony,50,Apartment,3,ES,Ciutat Vella,5,Unknown,,3,1125,Private room,1.0,1.0,13,27
41.01082,29.0184,Nice bedroom,90,Apartment,2,TR,Üsküdar,5,Unknown,,1,7,Private room,1.0,1.0,11,0
-22.964090783531653,-43.17961475035171,Apartamento Carnacopa. Copacabana Flat!,451,Other,2,BR,Copacabana,5,Unknown,,5,30,Entire home/apt,2.0,1.0,7,0
20.92259,-156.69431,"Maui, Kaanapali, Whaler, Ocean/Mountain View",220,Serviced apartment,3,US,Kaanapali,5,Unknown,,1,14,Entire home/apt,1.0,1.0,30,4
22.28281,114.15016,Cozy room in central,400,House,3,HK,Mid-Levels,5,Unknown,,3,1125,Private room,0.0,1.0,14,0
22.27899,114.17232,Private Terrace. Convenient. 2 BR Apt. WanChai MTR,848,Apartment,3,HK,Wan Chai District,6,Unknown,,2,1125,Entire home/apt,2.0,1.0,22,51
-22.964594415650225,-43.17539500582481,"Rio Rentals 021 - C001 Super reformed studio in Copacabana, hyper comfortable for up to 4 people.",216,Apartment,2,BR,Copacabana,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,14,0
-22.950313507664287,-43.18504057858179,"Ar puro, iluminação e conforto em 40 m2.",138,Apartment,2,BR,Botafogo,5,Unknown,,3,30,Entire home/apt,2.0,2.0,14,0
-33.78679,151.12484,Cozy private room C,38,Villa,3,AU,,5,Unknown,,1,1125,Private room,1.0,1.0,19,25
22.29154,114.19668,An art-lover’s studio in North Point,400,Apartment,3,HK,North Point,5,Unknown,,5,11,Entire home/apt,0.0,1.0,21,0
-22.964267560708254,-43.172452734781075,3 bedroom apartment at Leme.,175,Apartment,2,BR,Leme,6,Unknown,,1,90,Entire home/apt,3.0,2.0,31,91
22.32547,114.16203,舒适精品双人套房@大角咀,534,Apartment,3,HK,Mong Kok,5,Unknown,,1,1125,Private room,0.0,1.0,8,1
-22.985709707060657,-43.2094657780822,TOP APART SERVICE IPANEMA GUINLE,399,Apartment,2,BR,Ipanema,5,Unknown,,3,90,Entire home/apt,2.0,2.0,20,12
41.40782,2.17762,"Bright 1 bedroom, Sagrada Familia, long term¦",100,Apartment,3,ES,Eixample,5,Unknown,,32,1125,Entire home/apt,1.0,1.0,14,3
41.38878,2.16192,COZY APARTMENT II,34,Apartment,3,ES,La Nova Esquerra de l'Eixample,5,Unknown,,32,1125,Entire home/apt,1.0,1.0,9,4
40.7803,-73.98347,Spacious Studio on West 72nd,200,Apartment,3,US,Manhattan,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,10,43
22.29736,114.17119,尖沙咀 寧靜方便優雅 Private studio inTST (1min to TST mtr),573,Apartment,3,HK,Tsim Sha Tsui,5,Unknown,,3,1125,Entire home/apt,0.0,1.0,15,25
41.035,28.98488,Taksim Square City Center !!!,74,Apartment,2,TR,Cihangir,5,Unknown,,2,15,Private room,1.0,1.0,15,49
41.38778,2.13539,Awesome apartment & amazing terrace! HUTB-012684,180,Apartment,3,ES,Les Corts,5,Unknown,,3,1124,Entire home/apt,4.0,2.0,26,7
41.08793,29.0531,Dream garden studio flat at Rumelihisarı,121,Guest suite,2,TR,Beşiktaş,5,Unknown,,100,360,Entire home/apt,1.0,1.0,23,0
22.32849,114.16,家居式公寓(RM712),966,Apartment,3,HK,Sham Shui Po District,5,Unknown,,1,30,Private room,2.0,1.0,13,1
22.27722,114.17773,Cosy private room with beautiful rooftop!,440,Apartment,3,HK,Wan Chai,5,Unknown,,2,1125,Private room,1.0,1.0,9,1
-22.983047230789303,-43.190186599650126,Wonderful Seafront 4 Bedroom Apart in Copacabana,1802,Apartment,2,BR,Copacabana,5,Unknown,,4,1125,Entire home/apt,4.0,4.5,32,1
22.51962,114.18791,Relaxed and comfortable,385,Apartment,3,HK,,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,13,1
22.28553,114.15201,Spacious Studio apartment in heart of Sheung Wan,597,Apartment,3,HK,Sheung Wan,5,Unknown,,3,90,Entire home/apt,0.0,1.0,26,31
-22.966354670980976,-43.38677907854566,SUITES MAJESTIC,250,Apartment,2,BR,Barra da Tijuca,5,Unknown,,5,1125,Private room,2.0,1.0,12,0
45.52273,-73.59724,Cozy Rustic Apartment in the heart of the Mile End,95,Apartment,3,CA,Mile End,5,Unknown,,2,14,Entire home/apt,2.0,1.0,18,3
22.29665,114.17289,摩登@部屋 Somewhere In Time ! For 1 to 6 persons,1201,Apartment,3,HK,Tsim Sha Tsui,6,Unknown,,1,1125,Entire home/apt,2.0,1.0,46,62
41.16204,-8.62508,Gruta,49,House,2,PT,,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,10,0
41.43574,2.20417,(C)Private double Bedroom next to metro. Free WiFi,15,Apartment,3,ES,El Bon Pastor,5,Unknown,,2,1125,Private room,1.0,1.0,25,13
-22.98359323820537,-43.18981895850035,Suite with sea view,142,Apartment,2,BR,Copacabana,5,Unknown,,2,1125,Private room,1.0,1.0,18,5
40.74935,-73.99723,Super Cute Chelsea One Bedroom,150,Apartment,3,US,Chelsea,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,28,45
45.52178,-73.59295,MILE-END ☀️Near MONTROYAL park☀️ FREE PARKING,150,Apartment,3,CA,Mile End,5,Unknown,,1,1125,Entire home/apt,5.0,1.0,43,37
-22.92155058709969,-43.26501071031305,Apartamento aconchegante no Grajaú,201,Apartment,2,BR,,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,17,0
41.41055,2.11271,villa maravilla,100,Apartment,3,ES,Sarrià,5,Unknown,,3,1125,Private room,1.0,1.0,22,0
22.28582,114.15152,"Spacious/50sqm 1BR in Sheung Wan, 2 min to MTR",699,Apartment,3,HK,Central & Western District,5,Unknown,,2,4,Entire home/apt,1.0,1.0,26,0
41.42355,2.17461,1889 - AB Montserrat Comfort Apartment 4 -1 - Comfortable 2-Bedroom Apartment with a Balcony in a Quiet Neighbourhood,55,Apartment,3,ES,Guinardó,5,Unknown,,2,330,Entire home/apt,2.0,1.0,23,2
22.317520000000002,114.17204,有窗舒適雙人房!鄰近旺角站!Comfy double Rm Near Mong kok MTR!1,283,Apartment,3,HK,Mong Kok,5,Unknown,,1,1125,Private room,1.0,1.0,9,23
-33.87329,151.18243,Beautiful bay view Apartment.,65,Apartment,3,AU,Glebe,5,Unknown,,3,12,Private room,1.0,1.0,16,4
41.16199,-8.611930000000001,LV Premier Marques MQ1,32,Apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,47,4
45.52969,-73.56303,Nice little and cozy room!,25,Apartment,3,CA,Le Plateau,5,Unknown,,1,1125,Private room,1.0,1.0,14,4
22.31888,114.17526,旺角 粉红粉红的一天《Romance of day 》连大露台,903,Apartment,3,HK,Kowloon City,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,15,10
22.2811,114.15346,"Next Escalator: Luxury Condo w Pool, Gym&Concierge",1994,Serviced apartment,3,HK,Soho,5,Unknown,,3,1125,Entire home/apt,0.0,1.0,25,4
45.54211,-73.59871,"Petite-Patrie, the place to be!",85,Apartment,3,CA,La Petite-Patrie,5,Unknown,,2,30,Entire home/apt,1.0,1.0,30,13
41.39595,2.19584,Big sunny room! Perfect location!,45,Apartment,3,ES,Sant Martí,5,Unknown,,1,1124,Private room,1.0,3.0,21,8
-22.919290089687333,-43.208941782382105,Excelente quarto em apto no R. Comprido,101,Apartment,2,BR,Rio Comprido,5,Unknown,,2,30,Private room,1.0,1.0,30,1
19.43833,-155.17568,Volcano Dancing Ferns Estate - Minutes from Hawaii Volcanoes National Park! - Volcano Dancing Ferns Estate,240,House,3,US,Island of Hawaiʻi,5,Unknown,,3,60,Entire home/apt,4.0,3.0,30,0
-33.67655,151.31473,Quintessential Beachside Apartment,190,Apartment,3,AU,,5,Unknown,,5,1125,Entire home/apt,2.0,1.0,28,3
41.04191,28.98318,THE ELYSIUM TAKSIM SUITE,422,Serviced apartment,2,TR,Taksim,5,Unknown,,5,365,Entire home/apt,1.0,1.0,32,5
-33.88474,151.12269,舒适小屋,40,Condominium,3,AU,Ashfield,5,Unknown,,1,1125,Private room,1.0,1.0,13,0
-33.87952,151.1915,Cosy room with stunning views,50,Apartment,3,AU,Glebe,5,Unknown,,1,1125,Private room,1.0,1.0,18,0
-33.88225,151.21065,affordable living,16,Tiny house,3,AU,Surry Hills,5,Unknown,,7,14,Shared room,1.0,1.0,11,0
-33.82046,151.00813,Private Room with own bathroom,37,Apartment,3,AU,,5,Unknown,,22,22,Private room,1.0,1.0,14,1
41.40219,2.13862,Excellent Duplex in Sarrià with Private Pool,110,Apartment,3,ES,Sarrià-Sant Gervasi,5,Unknown,,1,1125,Entire home/apt,3.0,2.5,33,6
41.01204,28.97747,Viva Deluxe Hotel,269,Hotel,2,TR,Sultanahmet,5,Unknown,,1,32,Private room,1.0,1.0,17,0
41.15428,-8.61039,Spacious Flat w/Terrace | Trindade,32,Apartment,2,PT,,5,Unknown,,2,150,Entire home/apt,1.0,1.0,48,10
41.14246,-8.59647,A Casa das 3 Marias,45,Tiny house,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,24,12
22.28631,114.14024,Cozy 1BR in heart of Hong Kong,848,Apartment,3,HK,Sai Ying Pun,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,14,4
20.7298,-156.45171,"IS 302!! 1 bedroom, condo with amazing ocean views",250,Condominium,3,US,Maui,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,22,3
45.50909,-73.55165,Water view getaway loft,119,Loft,3,CA,Old Montreal,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,31,6
40.73997,-73.98137,Spacious and Amazing Location!,200,Apartment,3,US,Manhattan,5,Unknown,,3,1125,Entire home/apt,1.0,1.0,10,4
41.39228,2.16187,Batllo Apartment Barcelona,85,Apartment,3,ES,Eixample,5,Unknown,,29,1125,Entire home/apt,1.0,1.0,22,1
-22.918236838685864,-43.17758290670382,Kitnet entre a zona sul e o centro.,149,Loft,2,BR,Santa Teresa,5,Unknown,,5,30,Entire home/apt,0.0,1.0,7,0
41.03676,28.983060000000002,"Authentic one bedroom apartment , popular location",322,Apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,20,4
-22.96099670681764,-43.17306842860139,Copacabana Leme,220,Apartment,2,BR,Leme,6,Unknown,,1,365,Entire home/apt,1.0,1.0,30,56
41.40144,2.13806,2 habitaciones en piso bonito y bien situado,56,Apartment,3,ES,Sant Gervasi - Galvany,5,Unknown,,2,6,Private room,2.0,1.0,9,21
22.28117,114.18136,No. 1 harbour view new apartment in city centre,1201,Apartment,3,HK,Wan Chai District,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,25,3
41.02681,29.01676,Cosy Private Room in Center,63,Apartment,2,TR,Üsküdar,5,Unknown,,2,1125,Private room,1.0,1.0,16,20
-33.81832,151.11431,White Appealing furniture and large room with,65,House,3,AU,Putney,5,Unknown,,7,1125,Private room,1.0,1.0,14,0
45.47588,-73.60512,Private room near Vendome and downtown,20,Apartment,3,CA,Cote-des-Neiges-Notre-Dame-de-Grace,5,Unknown,,2,1125,Private room,1.0,1.0,10,2
45.5075,-73.57394,Cosy & Sunny Perfect Location,89,Apartment,3,CA,Le Plateau-Mont-Royal,6,Unknown,,2,90,Entire home/apt,1.0,1.0,36,64
22.31474,114.17139,Warm# 3 bedroom + 2 bathroom  7pp#Apt. near MTR,1515,Condominium,3,HK,Yau Tsim Mong,5,Unknown,,1,1125,Entire home/apt,3.0,2.0,12,6
41.15001,-8.61402,Casa da Picaria 4 | Studio Deluxe,70,Loft,2,PT,,5,Unknown,,1,1125,Entire home/apt,1.0,1.0,14,3
-22.963580574787592,-43.17458410281832,Vacation rentals Copacabana Rio de Janeiro,198,Apartment,2,BR,Copacabana,5,Unknown,,3,90,Entire home/apt,1.0,1.0,20,1
-33.87594,151.22245,Split level loft apartment in Darlinghurst,246,Apartment,3,AU,Darlinghurst,6,Unknown,,1,1125,Entire home/apt,2.0,2.5,26,51
45.5461,-73.60259,Grand appartement chaleureux idéal pour famille,118,Apartment,3,CA,La Petite-Patrie,5,Unknown,,14,45,Entire home/apt,3.0,2.0,13,1
22.20542,114.12535,Spacious bedroom in 3 storeys village house,393,House,3,HK,,5,Unknown,,2,7,Private room,1.0,1.0,25,21
41.05489,28.95031,❤️ 6-BR APARTMENT w Kitchen + 2 Rooms!,2974,Serviced apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Entire home/apt,8.0,8.0,27,1
45.48032,-73.58023,South West Luxury 2 Bedrooms Close to Downtown,150,Apartment,3,CA,Le Sud-Ouest,5,Unknown,,1,1125,Entire home/apt,2.0,2.0,35,47
41.38273,2.17745,Studio located in the best part of the city,110,Apartment,3,ES,Ciutat Vella,5,Unknown,,1,300,Entire home/apt,0.0,1.0,21,23
41.40252,2.15491,Stylish design 1 bed in the heart of Gracia,25,Apartment,3,ES,Gràcia,5,Unknown,,6,1125,Entire home/apt,1.0,1.0,25,0
41.15393,-8.60413,Porto Feeling,75,Apartment,2,PT,,5,Unknown,,2,30,Entire home/apt,1.0,1.0,14,26
21.679850000000002,-158.037,Minutes to Sunset Beach- Clean and Spacious,151,Apartment,3,US,Oʻahu,5,Unknown,,2,1125,Entire home/apt,2.0,2.0,16,45
-33.92301,151.22519,Near UNSW kingsford borrodale rd single room,70,House,3,AU,Kingsford,5,Unknown,,1,1125,Private room,4.0,1.0,1,1
41.0531,28.9773,15 min Taksim metro (M2),69,Loft,2,TR,Şişli,5,Unknown,,1,7,Private room,1.0,1.0,17,0
-22.93988056399624,-43.18265182495336,Party/Event – Day/Night – Botafogo/Laranjeiras!,1444,House,2,BR,Botafogo,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,19,0
41.15192,-8.607050000000001,Porto Downtown Luxury Studio,65,Apartment,2,PT,,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,24,4
-22.932416660150533,-43.2383038770407,QUARTOS/ MARACAÑA/COPA,601,Hostel,2,BR,Tijuca,5,Unknown,,1,1125,Private room,1.0,2.0,9,0
22.28623,114.14932,Sweet Home@HK Queens RD Central 1 LADY GUEST ONLY,777,Apartment,3,HK,Central & Western District,5,Unknown,,2,31,Shared room,1.0,1.0,30,2
-22.98667769766149,-43.22797132429346,Your Penthouse in Rio,377,Apartment,2,BR,Leblon,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,27,0
41.12151,-8.66554,Apartamento T3 duplex de luxo à beira mar,90,Apartment,2,PT,,5,Unknown,,3,1003,Entire home/apt,3.0,3.0,17,7
41.38119,2.16422,Double room in Barcelona Center with balcony!!!!,50,Apartment,3,ES,Ciutat Vella,5,Unknown,,4,1125,Private room,1.0,1.0,13,4
-22.911671245286293,-43.17390114597928,Quarto individual no melhor do Castelo/Centro!,41,Apartment,2,BR,Lapa,5,Unknown,,60,1125,Private room,1.0,1.5,6,0
-33.87208,151.09333,Strathfield Private Hotel,100,Boutique hotel,3,AU,Strathfield,5,Unknown,,2,30,Private room,0.0,1.0,3,1
41.15962,-8.60464,Stylish Open Space Apartment,50,Apartment,2,PT,,5,Unknown,,2,30,Entire home/apt,1.0,1.0,26,35
41.03457,28.98531,"Hamam in the Apartment,2 minutes to Taksim Square3",264,Apartment,2,TR,Beyoglu,5,Unknown,,1,1125,Entire home/apt,2.0,1.0,29,36
22.3191,114.16954,Apartment right next to Mongkok MTR@city centre,377,Apartment,3,HK,Mong Kok,5,Unknown,,4,1125,Entire home/apt,0.0,1.0,26,12
41.13771,-8.61388,Porto Views and Wines III by Porto City Hosts,35,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,1.0,1.0,26,14
-23.019182606226938,-43.51122148081966,Cobertura: Recreio Bandeirantes - incrível,250,Apartment,2,BR,Recreio dos Bandeirantes,5,Unknown,,4,180,Entire home/apt,3.0,3.5,26,1
-33.88057,151.17949,"Large attic room, ensuite bathroom Forest Lodge",70,Townhouse,3,AU,Forest Lodge,5,Unknown,,1,14,Private room,1.0,1.0,25,35
22.32129,114.17191,"1 min MTR, nice sunshine(203)",518,Loft,3,HK,Mong Kok,5,Unknown,,1,1125,Entire home/apt,0.0,1.0,23,12
41.02827,28.97162,The best location and comfortable beautique hotel,142,Boutique hotel,2,TR,Beyoglu,5,Unknown,,1,1125,Private room,1.0,1.0,19,0
41.14604,-8.60265,Downtown Historic Apartments T1 + Terrace,55,Apartment,2,PT,,5,Unknown,,2,548,Entire home/apt,1.0,1.0,19,2
41.12073,-8.63221,"Private Room's ""Gaya"" (Nº3) Low-Cost",15,Townhouse,2,PT,,5,Unknown,,1,30,Private room,1.0,1.5,25,8
41.37837,2.1751300000000002,Sunny Private Room with balcony in LA RAMBLA- WIFI,28,Apartment,3,ES,Ciutat Vella,6,Unknown,,1,1125,Private room,1.0,1.0,41,70
-34.03079,151.06331,Cosy Cottage blue,41,Cottage,3,AU,,5,Unknown,,1,1125,Private room,1.0,1.0,10,39
-33.79395,151.24974,"Modern 5 bed family home, only minutes to Manly",425,House,3,AU,Seaforth,5,Unknown,,5,1125,Entire home/apt,5.0,2.0,40,0
-22.9344642155179,-43.18210077303726,Apto bem localizado e equipado em Laranjeiras,101,Apartment,2,BR,Laranjeiras,5,Unknown,,15,30,Entire home/apt,1.0,2.0,12,4
-33.78271,151.06361,Brand New One Master Bedroom Epping 全新一主人套房Epping,57,House,3,AU,,6,Unknown,,1,1125,Private room,1.0,1.0,17,53
41.14636,-8.60224,FORMOSA 79 - 2F - New loft at Porto center,45,Apartment,2,PT,,5,Unknown,,2,1125,Entire home/apt,0.0,1.0,12,36
41.14701,-8.62326,Cozy Studio With  Balcony (Free Private Parking),43,Apartment,2,PT,,6,Unknown,,2,60,Entire home/apt,0.0,1.0,34,65
-33.92305,151.19021,Bright cosy clean apartment,70,Apartment,3,AU,Mascot,5,Unknown,,1,7,Private room,1.0,1.0,17,0
